city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa,date_time,avg_speed_kmh,vehicle_count,accident_count,area,congestion_level,road_condition
London,Spring,11.928986080532056,87.0,14.050405112900751,27.757213359634257,1381.0,Clear,981.1985301241828,2024-03-13 16:01:00,75.62622921415701,3163.0,4.0,Islington,Medium,Dry
London,Summer,10.01343341709774,50.0,0.0,40.66839415302148,4389.0,Clear,987.1908419870716,2024-08-17 13:27:00,47.18135596271066,5492.0,6.0,Camden,Low,Damaged
London,Summer,13.60498679996086,61.0,14.7077519230638,23.84732311897133,6625.0,Fog,1001.9859807876396,2024-06-12 02:25:00,50.159388266500464,4498.0,6.0,Southwark,High,Snowy
London,Winter,14.026215428239905,80.0,0.0,44.2996078280613,3159.0,Storm,1029.321206253334,2024-01-12 14:53:00,40.72668681164994,682.0,10.0,Southwark,Medium,Dry
London,Autumn,24.66447002689544,79.0,0.8596494749656607,40.184196241363175,1266.0,Rain,1023.4106261760955,2024-11-20 06:08:00,71.43473717846985,1477.0,1.0,Kensington,High,Snowy
London,Winter,12.08867208923268,75.0,0.0,36.66217949576628,9824.0,Snow,1025.6835864365178,2024-02-16 11:51:00,66.24859970824643,2439.0,3.0,Westminster,Unknown,Damaged
London,Summer,24.37894237002477,55.0,0.0,30.112918441263407,3780.0,Rain,1026.702798566076,2024-06-07 17:55:00,61.918237875152016,537.0,6.0,Chelsea,Low,Dry
London,Summer,9.762432624837968,51.0,0.1691133522043344,19.109234221327448,3947.0,Rain,1000.4332506850864,2024-06-04 17:04:00,67.6604096342669,6896.0,10.0,Camden,Low,Snowy
London,Autumn,12.306283672849998,72.0,0.0,26.633037622421984,4101.0,Storm,1023.364541878008,2024-09-22 12:11:00,51.907851953097136,4507.0,3.0,Islington,Medium,Dry
London,Summer,14.376402745028848,86.0,0.0,40.18469681469764,2192.0,Fog,989.4876021493124,2024-08-29 04:21:00,25.62189262696779,958.0,0.0,Chelsea,Medium,Wet
London,Summer,5.544375192139503,70.32112436115844,2.928335479719095,23.38584117927029,5509.0,Fog,1013.927659433373,2024-06-18 23:11:00,59.500748413470674,2263.0,5.0,Kensington,Low,Wet
London,Summer,9.57814146617957,66.0,4.760378248369423,34.50623907622686,3485.0,Clear,1019.288063052358,2024-07-10 13:22:00,56.808704298375964,2846.0,4.0,Southwark,High,Wet
London,Spring,20.79742177594929,64.0,10.882317697570542,30.32160167083602,6083.0,Clear,1006.3777864211622,2024-03-06 09:25:00,49.70327441814102,3717.0,2.0,Chelsea,Low,Snowy
London,Autumn,18.33240331510445,62.0,0.2315071713434964,22.419053614784392,8262.0,Storm,1018.8029051530872,2024-11-12 11:05:00,68.19897417302744,2156.0,1.0,Camden,Low,Wet
London,Winter,14.863199952229682,75.0,19.16571543708758,24.88874010391816,6179.0,Rain,1010.1049961872462,2024-01-02 22:16:00,27.14831869000794,2845.0,7.0,Kensington,Low,Wet
London,Summer,14.609899906112622,73.0,1.9746692870985831,43.65647334385287,1842.0,Storm,1029.5400897465163,2024-07-10 05:36:00,53.82655175318745,3060.0,3.0,Kensington,Low,Wet
London,Winter,19.716772364788326,77.0,0.0,0.0,7824.0,Clear,1029.4846695192025,2024-02-16 03:42:00,56.115291828356725,2462.0,1.0,Islington,Low,Snowy
London,Spring,18.3070140852224,52.0,0.0,22.494648686730336,3022.0,Snow,993.6726271349372,2024-05-25 04:47:00,72.04288857798653,3824.0,10.0,Camden,Low,Dry
London,Summer,5.708051807933325,62.0,0.0,35.40958897991245,5735.0,Fog,1022.1194854250832,2024-07-24 09:30:00,60.123197263887334,1164.0,5.0,Westminster,Low,Snowy
London,Spring,16.957007304752118,86.0,0.0,15.239904582780213,7158.0,Fog,1023.478999577656,2024-03-25 12:48:00,36.40469246151059,1298.0,1.0,Westminster,High,Damaged
London,Autumn,9.354583185557164,63.0,0.7114398455745077,50.25605213340731,6100.0,Storm,983.1303131179344,2024-09-08 23:15:00,52.068512460881394,1564.0,5.0,Greenwich,Low,Snowy
London,Winter,22.921072464973268,50.0,18.249208967935697,29.67227856924867,5096.0,Fog,1006.1463358659094,2024-02-01 05:53:00,70.93256545604845,286.0,3.0,Greenwich,Low,Snowy
London,Spring,5.357227543071357,100.0,16.60005041399028,58.14220563992708,3282.0,Clear,1024.8048357029518,2024-04-29 20:28:00,74.04079611060493,1291.0,4.0,Camden,Low,Dry
London,Spring,5.28547434339675,57.0,0.6516116075541891,24.772216733426998,6957.0,Clear,997.2260087902706,2024-05-12 15:16:00,52.735286225037925,2739.0,4.0,Greenwich,Medium,Damaged
London,Spring,9.098430429193268,68.0,2.6390095825896083,26.797035482702142,1764.0,Clear,1010.4145734304316,2024-05-11 17:38:00,21.175290779109066,2564.0,3.0,Greenwich,Low,Wet
London,Summer,19.56645814420854,54.0,0.0,27.64150245430005,1324.0,Storm,1000.3030310394868,2024-08-24 23:38:00,25.301834036088657,567.0,4.0,Southwark,Medium,Snowy
London,Spring,19.071945394853326,56.0,0.2698361627484029,26.86448101243816,3669.0,Clear,996.5568517325984,2024-03-03 14:45:00,52.023011933542435,2458.0,6.0,Kensington,Medium,Snowy
London,Winter,17.960697623570454,58.0,6.0595804751587465,46.325294111563146,5509.0,Rain,1019.1394176405696,2024-01-26 04:27:00,42.43157630155264,779.0,0.0,Greenwich,Medium,Dry
London,Winter,14.572520426629485,73.0,0.0,21.94181059209143,2242.0,Clear,994.4795525505904,2024-12-21 04:28:00,72.79857253206293,717.0,0.0,Westminster,Low,Damaged
London,Spring,18.58651829604045,57.0,3.054614687113109,53.61303737971098,3156.0,Fog,1011.8007779447604,2024-03-21 17:26:00,68.61329632656339,1426.0,1.0,Islington,High,Wet
London,Summer,13.804901667272006,79.0,0.0,21.88636617479833,7532.0,Storm,1020.6580335666316,2024-06-26 20:50:00,56.302948161496886,6984.0,7.0,Kensington,Medium,Dry
London,Winter,10.484449793816903,50.0,5.76624524542466,35.55092444048833,6830.0,Clear,995.1853398423032,2024-02-27 15:24:00,25.12638729163608,1030.0,1.0,Southwark,Low,Wet
London,Winter,8.645822314343084,85.0,5.068751421699732,21.9534833798697,2664.0,Fog,991.7517162862218,2024-12-24 02:45:00,72.89450888016532,2057.0,3.0,Camden,Medium,Dry
London,Summer,10.926744336615696,72.0,0.0,38.72702157325503,1326.0,Snow,1020.0851918930096,2024-08-10 00:38:00,65.95213368975007,1586.0,0.0,Greenwich,Medium,Dry
London,Autumn,15.98713060909949,84.0,5.489985151803156,31.864503207552573,20000.0,Snow,995.2706369267356,2024-09-06 06:42:00,57.66160719553416,6946.0,8.0,Southwark,High,Dry
London,Summer,19.44980725991172,84.0,0.0,0.0,3579.0,Rain,1011.0277123028552,2024-07-30 10:50:00,57.5268217258405,6957.0,3.0,Greenwich,Medium,Dry
London,Winter,10.938692671398528,70.68933669185559,0.0,26.62988962618913,1549.0,Rain,1026.919122733105,2024-02-04 11:42:00,25.94035393319252,2753.0,3.0,Kensington,Low,Wet
London,Spring,9.203080923970274,71.0,3.7082430623959706,33.55948971708972,7880.0,Storm,981.4316704486612,2024-03-02 16:33:00,62.48160550375452,2718.0,4.0,Chelsea,Low,Dry
London,Autumn,24.878566755083316,63.0,0.0,8.436090385608995,5106.0,Rain,1023.2446398312889,2024-10-03 03:28:00,73.35702751510931,788.0,2.0,Greenwich,High,Snowy
London,Spring,18.84209350124692,62.0,80.0,48.14617652423958,8475.0,Storm,995.9600767668852,2024-05-09 09:54:00,43.63950360300886,1237.0,7.0,Camden,Low,Dry
London,Autumn,9.507889953032183,58.0,0.0,39.57121790500236,5601.0,Rain,1004.9844552893233,2024-10-01 11:47:00,70.6946855283775,1377.0,1.0,Islington,Low,Damaged
London,Autumn,12.014730496713824,52.0,15.816852120894652,12.99197828089276,6126.0,Snow,1006.461154221846,2024-10-02 09:18:00,48.015734976395485,5081.0,9.0,Southwark,Low,Dry
London,Winter,5.561030312286683,87.0,13.698490719340471,26.37242653942549,5926.0,Snow,995.5630617797402,2024-12-03 22:16:00,48.298937936776746,3255.0,9.0,Kensington,Low,Wet
London,Autumn,7.221831467617723,82.0,0.0,47.25517005624936,5209.0,Snow,980.495056186301,2024-10-21 21:41:00,52.73720391533955,522.0,0.0,Chelsea,High,Snowy
London,Winter,8.00572285844227,60.0,14.88298398679956,0.0,9573.0,Clear,992.9335712087316,2024-12-30 10:14:00,73.88273781172558,2494.0,3.0,Chelsea,Low,Dry
London,Spring,6.298384665825387,66.0,13.788680681301408,47.48266648107447,6476.0,Storm,1001.7049152374952,2024-04-27 02:42:00,50.00797451388366,3881.0,7.0,Greenwich,High,Snowy
London,Summer,24.240394550910096,72.0,17.03463877011992,59.39424849863232,8166.0,Fog,1014.7382472591618,2024-06-08 01:20:00,50.369974901891425,1164.0,2.0,Westminster,Low,Wet
London,Autumn,14.654771089681232,57.0,1.2795125532271734,36.14010083594959,5996.0,Storm,989.0814345853104,2024-09-16 18:22:00,48.15816426388671,1053.0,1.0,Islington,Low,Dry
London,Spring,22.795159567918564,61.0,15.060949917615392,51.52351855794451,4394.0,Snow,988.6460367348732,2024-04-26 17:07:00,26.448992467160167,4007.0,6.0,Greenwich,Low,Wet
London,Spring,22.435440505082997,70.0,2.939178600005641,23.050877388839773,7493.0,Clear,1010.866412280879,2024-03-13 16:23:00,75.62622921415701,3163.0,4.0,Islington,Medium,Dry
London,Winter,8.402862701205052,59.0,9.20301761647914,23.394097221729908,5509.0,Clear,999.7177645720814,2024-02-05 02:49:00,76.56214351747911,2988.0,0.0,Southwark,Low,Snowy
London,Spring,18.578596572731943,76.0,5.314692166562495,9.04851573984994,2655.0,Snow,1008.4622521072342,2024-05-03 14:20:00,46.43765794138177,1024.0,3.0,Kensington,Low,Snowy
London,Spring,17.876225774996918,51.0,14.712631099506094,35.95345927820604,4441.0,Clear,980.07854133296,2024-05-22 17:16:00,64.59891337213284,514.0,0.0,Chelsea,Low,Wet
London,Spring,10.387697656214886,53.0,16.589970936673346,8.134782701465873,5315.0,Storm,994.4055844176202,2024-04-08 15:48:00,66.45251577026185,2003.0,3.0,Camden,Medium,Wet
London,Spring,19.044945319015177,61.0,6.320673766639249,45.35371525681969,9787.0,Storm,981.939538325485,2024-05-05 16:11:00,60.455333852639434,5956.0,1.0,Camden,Low,Snowy
London,Summer,7.348264626259136,87.0,9.628646649508855,18.792892382040677,5628.0,Storm,981.4043234618844,2024-06-28 02:26:00,49.44706422721045,5777.0,5.0,Greenwich,Low,Dry
London,Summer,15.982755547871648,79.0,13.065985624874418,13.701740528145471,7890.0,Rain,985.8731876777532,2024-08-11 14:35:00,62.90289340308773,1422.0,5.0,Islington,Low,Wet
London,Autumn,11.242225012507484,50.0,0.0,17.69594259350466,7001.0,Clear,986.1751355308388,2024-09-14 06:02:00,58.83983610452714,1406.0,7.0,Camden,Medium,Snowy
London,Autumn,12.767625491386008,61.0,18.303723095909803,33.297424052591055,1480.0,Fog,1024.7882390807156,2024-10-16 16:20:00,34.05824571897642,2034.0,0.0,Greenwich,High,Dry
London,Spring,7.710972758995167,50.0,4.720728941325269,29.71504441647648,4512.0,Clear,991.2177935625032,2024-05-26 18:54:00,52.696861369107694,2821.0,0.0,Kensington,Low,Wet
London,Autumn,18.29562603928433,86.0,10.63942909947462,37.52725390409866,2992.0,Fog,984.874975059006,2024-11-30 03:07:00,50.01576935041639,1582.0,2.0,Kensington,High,Damaged
London,Winter,6.158011185489705,63.0,0.0,17.902171980044713,2334.0,Snow,992.714555024148,2024-02-06 12:54:00,43.047401372718554,3465.0,6.0,Chelsea,Low,Dry
London,Winter,5.376196785232295,72.0,0.0,30.32160167083602,3666.0,Snow,985.0412648903762,2024-12-23 15:11:00,69.5231880067769,2752.0,5.0,Chelsea,Low,Dry
London,Summer,5.490620225302585,85.0,0.0,23.99578028005924,5884.0,Rain,1029.2979474911742,2024-08-13 14:53:00,57.32734270397176,2551.0,3.0,Islington,Low,Wet
London,Summer,14.212505570971924,59.0,1.2223088845936485,64.8555641138384,2848.0,Storm,981.610865745499,2024-07-13 07:15:00,76.86601974651278,2265.0,2.0,Chelsea,Low,Damaged
London,Winter,17.28422268709115,71.0,0.6179443080434002,12.237613111020128,9286.0,Rain,1022.2631068909858,2024-01-17 16:58:00,56.43147409559505,123.0,4.0,Islington,Medium,Dry
London,Winter,17.548338119655305,77.0,8.247263455755824,33.26509857833269,7670.0,Clear,1009.5253092487086,2024-12-13 02:44:00,32.65072890449421,866.0,3.0,Camden,High,Dry
London,Autumn,21.12258108033196,89.0,0.0,21.870791722644164,3445.0,Clear,1007.8035603040412,2024-11-02 03:31:00,28.673082186427447,2526.0,5.0,Westminster,Low,Damaged
London,Spring,24.8699605217511,80.0,24.108065768051347,47.00282706089625,2688.0,Fog,1009.8697663409856,2024-04-02 17:17:00,55.267841365213926,4345.0,5.0,Camden,Low,Dry
London,Spring,12.546163735807944,53.0,2.0872244407641727,41.77810050095416,7136.0,Rain,1020.467155950972,2024-03-30 16:06:00,55.78852911063059,424.0,1.0,Greenwich,High,Dry
London,Summer,6.954118412628576,75.0,0.0,51.639108665482176,9119.0,Fog,1008.3745721914388,2024-06-28 04:39:00,21.17965890757326,4000.0,1.0,Chelsea,Low,Damaged
London,Winter,14.221561811918743,65.0,3.0045883541483374,30.32160167083602,6818.0,Fog,988.3986399887574,2024-12-28 18:37:00,32.80244240208805,3837.0,6.0,Islington,High,Dry
London,Spring,19.10002355017425,70.79382303839733,0.0,41.7674489012705,2604.0,Clear,1021.947675592092,2024-03-04 18:31:00,21.974474442404752,926.0,2.0,Westminster,High,Damaged
London,Summer,19.794368418299012,51.0,0.0,17.375312228052596,5634.0,Snow,1005.0479686302784,2024-07-04 19:13:00,74.60661702414579,1297.0,5.0,Westminster,High,Damaged
London,Autumn,16.925544156190227,88.0,0.0,30.32160167083602,6723.0,Fog,998.3581809693408,2024-10-03 13:39:00,55.90058524767768,2276.0,5.0,Westminster,High,Snowy
London,Spring,21.8727793603064,56.0,5.148122458828961,3.479530538890792,4734.0,Rain,993.842603076316,2024-03-27 03:16:00,77.24778611499246,901.0,4.0,Southwark,High,Dry
London,Spring,18.19685817816885,88.0,0.2166734004848152,25.383781347360443,1148.0,Storm,1019.9847711148366,2024-04-18 09:31:00,67.41466249926816,124.0,4.0,Kensington,Low,Dry
London,Summer,19.09089055311265,61.0,0.0,43.67577152271561,5770.0,Rain,990.9181991224302,2024-06-17 22:35:00,50.16107956821873,3675.0,0.0,Kensington,Low,Dry
London,Spring,18.1549936745471,69.0,15.716004640782026,56.15887637474004,4521.0,Clear,1000.391092671704,2024-05-31 21:59:00,70.21926698042272,8549.0,7.0,Islington,High,Damaged
London,Winter,6.174396752908217,55.0,0.0,48.5870415171245,9518.0,Clear,1023.2423324933744,2024-01-04 01:14:00,26.633194775491134,4425.0,5.0,Westminster,Low,Dry
London,Winter,24.23800331107149,58.0,6.488155906908935,28.24631333457643,8444.0,Clear,1004.8566758188103,2024-01-17 05:57:00,53.392517362876056,4602.0,5.0,Kensington,Low,Dry
London,Autumn,8.90904119556833,86.0,8.545131145174834,21.757284767273003,4940.0,Clear,1006.5944540563949,2024-10-07 22:31:00,72.31170478581623,2951.0,3.0,Camden,Medium,Damaged
London,Autumn,6.711253741994914,70.0,16.38764766158635,28.34413335202516,5946.0,Rain,998.2608777136954,2024-10-26 10:34:00,20.361606019817252,2548.0,0.0,Greenwich,High,Damaged
London,Summer,9.54592376273746,70.0,12.945861088272803,48.366670369665954,2012.0,Storm,1029.0268317377045,2024-08-02 23:23:00,55.55338193424356,4358.0,10.0,Chelsea,High,Dry
London,Autumn,11.814662431580704,78.0,0.0,48.08098743515695,7584.0,Fog,990.41036075563,2024-11-17 22:46:00,37.61560607677359,570.0,6.0,Chelsea,Medium,Wet
London,Autumn,20.40445438234084,71.0,0.0,45.10008531668795,3732.0,Snow,998.3779980146506,2024-11-16 16:47:00,45.00024538332636,2733.0,2.0,Westminster,Medium,Dry
London,Winter,21.844243666944596,53.0,0.0,33.36119835468322,3032.0,Fog,1024.295440408029,2024-02-15 15:45:00,62.24271446022658,5901.0,3.0,Southwark,Low,Wet
London,Summer,23.13643974250041,62.0,0.0,0.0,6281.0,Clear,986.6114289297956,2024-06-24 23:28:00,66.1579957353345,2060.0,3.0,Westminster,Medium,Dry
London,Autumn,5.608564521784749,62.0,13.038532745796758,19.61545759316654,4077.0,Snow,1011.1160237498716,2024-09-01 04:00:00,28.200593996909287,4737.0,11.0,Chelsea,Medium,Dry
London,Spring,18.120969234676146,53.0,0.0,42.297084350121786,9057.0,Snow,990.087484314424,2024-03-16 08:09:00,51.629156188970775,7919.0,11.0,Westminster,Medium,Damaged
London,Spring,19.58646227505063,73.0,0.0,19.25587430886525,5173.0,Rain,1004.5468397007725,2024-05-25 13:37:00,49.67968089110714,1521.0,8.0,Camden,High,Dry
London,Spring,6.822343899042207,73.0,15.176447469327876,10.877508246462618,3783.0,Clear,1013.5249227789016,2024-04-16 16:10:00,57.54626527400324,4248.0,8.0,Kensington,Medium,Dry
London,Autumn,20.011231271862968,69.0,10.639537805386858,42.94589747843817,8083.0,Fog,989.8748769934892,2024-11-08 09:34:00,48.74861534281269,2237.0,2.0,Greenwich,Low,Dry
London,Autumn,12.349165840361955,62.0,0.0,31.668898902225244,7490.0,Snow,1029.6322462961523,2024-09-29 13:09:00,35.38834185291111,1854.0,3.0,Islington,High,Snowy
London,Spring,17.73086792223204,84.0,4.720728941325269,25.51219199716441,5231.0,Fog,1013.4496796567236,2024-03-28 21:53:00,56.25823681393875,2889.0,4.0,Southwark,Medium,Dry
London,Summer,13.43802171152809,64.0,0.0,47.62314346908106,2795.0,Rain,999.7132857753892,2024-08-12 02:03:00,42.675945558927424,1212.0,1.0,Chelsea,High,Dry
London,Autumn,22.80527232929501,85.0,11.039403615214834,31.500908650182616,3941.0,Fog,1013.9715548980598,2024-11-24 00:08:00,64.58009581002334,1500.0,0.0,Greenwich,Medium,Damaged
London,Spring,12.96212083904021,64.0,5.612531032078391,23.816924388731373,8508.0,Clear,1000.7865613313668,2024-05-30 04:00:00,30.85841430667549,2845.0,0.0,Greenwich,Medium,Snowy
London,Summer,14.625746008836828,83.0,0.0,40.08656057845592,4359.0,Clear,1027.102259904106,2024-08-29 07:34:00,44.18700473032579,1777.0,5.0,Greenwich,Medium,Snowy
London,Spring,5.409410880549192,65.0,0.0,0.0,9110.0,Fog,1002.8992289695544,2024-05-20 23:14:00,67.75036121318772,1935.0,8.0,Camden,Medium,Wet
London,Winter,15.134533710683694,71.0,15.241944129185654,22.89588808741141,6804.0,Snow,1029.8369718366766,2024-02-07 03:35:00,58.561215827982075,4141.0,4.0,Islington,Low,Wet
London,Spring,16.70886053169409,79.0,33.97786941814988,30.520771654138645,9477.0,Storm,989.742726132063,2024-04-28 19:44:00,51.20030849471468,1597.0,3.0,Islington,High,Wet
London,Autumn,22.021122715637933,53.0,6.219456472930758,16.428857994945794,5339.0,Storm,1021.246826983497,2024-11-26 04:31:00,43.645061298931886,1383.0,1.0,Greenwich,Low,Wet
London,Winter,16.885084906095546,80.0,0.0,34.527633295433205,1300.0,Storm,983.4703601156364,2024-12-23 21:51:00,42.432315340367865,3166.0,7.0,Chelsea,Medium,Dry
London,Spring,14.764236736236818,76.0,3.2379544665104,2.1386442445174865,9195.0,Clear,1022.2070508002284,2024-05-12 04:27:00,66.04749706628746,2737.0,3.0,Islington,Low,Snowy
London,Spring,18.040686307758605,51.0,0.0,33.363385742174266,9690.0,Storm,1006.7382579377434,2024-04-04 04:28:00,77.86803614679408,1566.0,1.0,Camden,High,Damaged
London,Spring,18.7522411202647,62.0,2.4359352984323395,50.40007965349109,5479.0,Storm,986.0442096586104,2024-04-24 21:07:00,39.14293943869901,115.0,3.0,Chelsea,Low,Wet
London,Spring,20.355576772484078,84.0,0.0,35.82289489150672,6810.0,Snow,1024.6621767730685,2024-04-24 18:43:00,50.660901333183205,2842.0,4.0,Westminster,High,Snowy
London,Winter,24.05922245521156,79.0,0.4385931616623058,39.47810000167792,6688.0,Snow,990.1160287158336,2024-01-13 04:25:00,46.45558132019586,2581.0,4.0,Camden,Medium,Snowy
London,Autumn,16.59607164833679,80.0,3.3243477792318736,19.834065941676887,5477.0,Clear,994.6842112170884,2024-11-06 02:11:00,31.65941766141195,1069.0,1.0,Greenwich,Low,Snowy
London,Spring,5.250576453183209,87.0,13.450855524794672,20.50401393589472,5993.0,Fog,999.7633902877192,2024-03-09 15:12:00,38.667406790675656,877.0,5.0,Westminster,Medium,Dry
London,Winter,13.03570722603187,65.0,0.0,36.9013408372402,5837.0,Snow,987.5263146840229,2024-01-30 18:51:00,74.49139704388826,2437.0,8.0,Chelsea,Medium,Dry
London,Autumn,20.110867823558664,87.0,0.0,38.2389763054564,6701.0,Rain,995.755984315606,2024-11-22 04:07:00,52.7867363148498,1508.0,5.0,Southwark,Medium,Snowy
London,Spring,18.85147585096907,60.0,0.0,21.0572915404496,9893.0,Fog,1019.5589825613304,2024-05-23 04:17:00,56.23469095313047,4597.0,5.0,Kensington,Medium,Dry
London,Spring,5.622068787250392,55.0,5.100541243825952,16.855304376718244,8098.0,Clear,984.1489923003984,2024-05-13 03:06:00,1.0,1575.0,0.0,Camden,Unknown,Snowy
London,Summer,19.69268121512716,88.0,14.269760651127944,19.60257300826127,5471.0,Clear,1001.791798802332,2024-08-02 17:47:00,56.67630596160478,2686.0,2.0,Greenwich,Low,Dry
London,Spring,8.879969910116332,86.0,80.0,6.976971194169941,8380.0,Snow,1024.023276490178,2024-04-21 04:09:00,69.84985155937898,2853.0,12.0,Islington,Medium,Wet
